week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2024-02-12,BEV-008,STR-013,North,40,160.0,False,,0.0
2024-02-19,BEV-008,STR-013,North,38,152.0,False,,0.0
2024-02-26,BEV-008,STR-013,North,37,148.0,False,,0.0
2024-03-04,BEV-008,STR-013,North,25,100.0,False,,0.0
2024-03-11,BEV-008,STR-013,North,45,180.0,False,,0.0
2024-03-18,BEV-008,STR-013,North,22,88.0,False,,0.0
2024-03-25,BEV-008,STR-013,North,41,164.0,False,,0.0
2024-04-01,BEV-008,STR-013,North,46,184.0,False,,0.0
2024-04-08,BEV-008,STR-013,North,30,120.0,False,,0.0
2024-04-15,BEV-008,STR-013,North,28,97.44,True,Bundle,0.13
2024-04-22,BEV-008,STR-013,North,23,92.0,False,,0.0
2024-04-29,BEV-008,STR-013,North,43,172.0,False,,0.0
2024-05-06,BEV-008,STR-013,North,15,60.0,False,,0.0
2024-05-13,BEV-008,STR-013,North,30,120.0,False,,0.0
2024-05-20,BEV-008,STR-013,North,35,140.0,False,,0.0
2024-05-27,BEV-008,STR-013,North,32,128.0,False,,0.0
2024-06-03,BEV-008,STR-013,North,80,272.0,True,BOGO,0.15
2024-06-10,BEV-008,STR-013,North,23,92.0,False,,0.0
2024-01-01,BEV-009,STR-013,North,43,150.5,False,,0.0
2024-01-08,BEV-009,STR-013,North,31,108.5,False,,0.0
2024-01-15,BEV-009,STR-013,North,25,87.5,False,,0.0
2024-01-22,BEV-009,STR-013,North,28,98.0,False,,0.0
2024-01-29,BEV-009,STR-013,North,14,49.0,False,,0.0
2024-02-05,BEV-009,STR-013,North,13,45.5,False,,0.0
2024-02-12,BEV-009,STR-013,North,78,242.97,True,BOGO,0.11
2024-02-19,BEV-009,STR-013,North,12,42.0,False,,0.0
2024-02-26,BEV-009,STR-013,North,31,108.5,False,,0.0
2024-03-04,BEV-009,STR-013,North,74,199.43,True,BOGO,0.23
2024-03-11,BEV-009,STR-013,North,24,84.0,False,,0.0
2024-03-18,BEV-009,STR-013,North,21,73.5,False,,0.0
2024-03-25,BEV-009,STR-013,North,40,140.0,False,,0.0
2024-04-01,BEV-009,STR-013,North,18,63.0,False,,0.0
2024-04-08,BEV-009,STR-013,North,18,63.0,False,,0.0
2024-04-15,BEV-009,STR-013,North,35,122.5,False,,0.0
2024-04-22,BEV-009,STR-013,North,28,98.0,False,,0.0
2024-04-29,BEV-009,STR-013,North,31,108.5,False,,0.0
2024-05-06,BEV-009,STR-013,North,13,45.5,False,,0.0
2024-05-13,BEV-009,STR-013,North,37,129.5,False,,0.0
2024-05-20,BEV-009,STR-013,North,20,70.0,False,,0.0
2024-05-27,BEV-009,STR-013,North,27,94.5,False,,0.0
2024-06-03,BEV-009,STR-013,North,14,49.0,False,,0.0
2024-06-10,BEV-009,STR-013,North,27,94.5,False,,0.0
2024-01-01,BEV-010,STR-013,North,36,72.0,False,,0.0
2024-01-08,BEV-010,STR-013,North,37,74.0,False,,0.0
2024-01-15,BEV-010,STR-013,North,21,42.0,False,,0.0
2024-01-22,BEV-010,STR-013,North,65,115.7,True,Bundle,0.11
2024-01-29,BEV-010,STR-013,North,26,52.0,False,,0.0
2024-02-05,BEV-010,STR-013,North,49,98.0,False,,0.0
2024-02-12,BEV-010,STR-013,North,26,52.0,False,,0.0
2024-02-19,BEV-010,STR-013,North,35,70.0,False,,0.0
2024-02-26,BEV-010,STR-013,North,17,34.0,False,,0.0
2024-03-04,BEV-010,STR-013,North,17,34.0,False,,0.0
2024-03-11,BEV-010,STR-013,North,89,145.96,True,BOGO,0.18
2024-03-18,BEV-010,STR-013,North,36,72.0,False,,0.0
2024-03-25,BEV-010,STR-013,North,38,76.0,False,,0.0
2024-04-01,BEV-010,STR-013,North,46,92.0,False,,0.0
2024-04-08,BEV-010,STR-013,North,44,88.0,False,,0.0
2024-04-15,BEV-010,STR-013,North,14,28.0,False,,0.0
2024-04-22,BEV-010,STR-013,North,86,132.44,True,BOGO,0.23
2024-04-29,BEV-010,STR-013,North,30,60.0,False,,0.0
2024-05-06,BEV-010,STR-013,North,47,94.0,False,,0.0
2024-05-13,BEV-010,STR-013,North,26,52.0,False,,0.0
2024-05-20,BEV-010,STR-013,North,87,121.8,True,Price Cut,0.3
2024-05-27,BEV-010,STR-013,North,27,43.2,True,Display Feature,0.2
2024-06-03,BEV-010,STR-013,North,17,34.0,False,,0.0
2024-06-10,BEV-010,STR-013,North,39,78.0,False,,0.0
2024-01-01,BEV-011,STR-013,North,36,64.8,False,,0.0
2024-01-08,BEV-011,STR-013,North,39,70.2,False,,0.0
2024-01-15,BEV-011,STR-013,North,62,80.35,True,Display Feature,0.28
2024-01-22,BEV-011,STR-013,North,36,64.8,False,,0.0
2024-01-29,BEV-011,STR-013,North,44,79.2,False,,0.0
2024-02-05,BEV-011,STR-013,North,16,28.8,False,,0.0
2024-02-12,BEV-011,STR-013,North,45,68.85,True,Bundle,0.15
2024-02-19,BEV-011,STR-013,North,41,73.8,False,,0.0
2024-02-26,BEV-011,STR-013,North,90,144.18,True,BOGO,0.11
2024-03-04,BEV-011,STR-013,North,31,55.8,False,,0.0
2024-03-11,BEV-011,STR-013,North,11,19.8,False,,0.0
2024-03-18,BEV-011,STR-013,North,22,39.6,False,,0.0
2024-03-25,BEV-011,STR-013,North,16,28.8,False,,0.0
2024-04-01,BEV-011,STR-013,North,11,19.8,False,,0.0
2024-04-08,BEV-011,STR-013,North,67,107.33,True,Display Feature,0.11
2024-04-15,BEV-011,STR-013,North,23,41.4,False,,0.0
2024-04-22,BEV-011,STR-013,North,17,30.6,False,,0.0
2024-04-29,BEV-011,STR-013,North,32,57.6,False,,0.0
2024-05-06,BEV-011,STR-013,North,25,45.0,False,,0.0
2024-05-13,BEV-011,STR-013,North,49,88.2,False,,0.0
2024-05-20,BEV-011,STR-013,North,24,43.2,False,,0.0
2024-05-27,BEV-011,STR-013,North,26,46.8,False,,0.0
2024-06-03,BEV-011,STR-013,North,40,72.0,False,,0.0
2024-06-10,BEV-011,STR-013,North,43,77.4,False,,0.0
2024-01-01,BEV-012,STR-013,North,80,108.0,True,Display Feature,0.25
2024-01-08,BEV-012,STR-013,North,61,96.62,True,BOGO,0.12
2024-01-15,BEV-012,STR-013,North,23,32.71,True,Display Feature,0.21
2024-01-22,BEV-012,STR-013,North,26,46.8,False,,0.0
2024-01-29,BEV-012,STR-013,North,17,30.6,False,,0.0
2024-02-05,BEV-012,STR-013,North,83,112.05,True,Price Cut,0.25
2024-02-12,BEV-012,STR-013,North,19,34.2,False,,0.0
2024-02-19,BEV-012,STR-013,North,21,37.8,False,,0.0
2024-02-26,BEV-012,STR-013,North,10,18.0,False,,0.0
2024-03-04,BEV-012,STR-013,North,39,70.2,False,,0.0
2024-03-11,BEV-012,STR-013,North,50,74.7,True,Bundle,0.17
2024-03-18,BEV-012,STR-013,North,34,52.63,True,BOGO,0.14
2024-03-25,BEV-012,STR-013,North,36,64.8,False,,0.0
2024-04-01,BEV-012,STR-013,North,49,63.5,True,Display Feature,0.28
2024-04-08,BEV-012,STR-013,North,48,86.4,False,,0.0
2024-04-15,BEV-012,STR-013,North,27,48.6,False,,0.0
2024-04-22,BEV-012,STR-013,North,31,55.8,False,,0.0
2024-04-29,BEV-012,STR-013,North,47,84.6,False,,0.0
2024-05-06,BEV-012,STR-013,North,10,18.0,False,,0.0
2024-05-13,BEV-012,STR-013,North,25,45.0,False,,0.0
2024-05-20,BEV-012,STR-013,North,87,111.19,True,Display Feature,0.29
2024-05-27,BEV-012,STR-013,North,68,89.35,True,BOGO,0.27
2024-06-03,BEV-012,STR-013,North,48,68.26,True,Bundle,0.21
2024-06-10,BEV-012,STR-013,North,27,48.6,False,,0.0
2024-01-01,BEV-013,STR-013,North,19,53.2,False,,0.0
2024-01-08,BEV-013,STR-013,North,19,46.82,True,Price Cut,0.12
2024-01-15,BEV-013,STR-013,North,110,277.2,True,BOGO,0.1
2024-01-22,BEV-013,STR-013,North,11,30.8,False,,0.0
2024-01-29,BEV-013,STR-013,North,19,53.2,False,,0.0
2024-02-05,BEV-013,STR-013,North,31,86.8,False,,0.0
2024-02-12,BEV-013,STR-013,North,24,67.2,False,,0.0
2024-02-19,BEV-013,STR-013,North,29,81.2,False,,0.0
2024-02-26,BEV-013,STR-013,North,48,134.4,False,,0.0
2024-03-04,BEV-013,STR-013,North,15,42.0,False,,0.0
2024-03-11,BEV-013,STR-013,North,46,128.8,False,,0.0
2024-03-18,BEV-013,STR-013,North,34,68.54,True,Display Feature,0.28
2024-03-25,BEV-013,STR-013,North,19,53.2,False,,0.0
2024-04-01,BEV-013,STR-013,North,47,131.6,False,,0.0
2024-04-08,BEV-013,STR-013,North,10,28.0,False,,0.0
2024-04-15,BEV-013,STR-013,North,66,153.38,True,BOGO,0.17
2024-04-22,BEV-013,STR-013,North,44,123.2,False,,0.0
2024-04-29,BEV-013,STR-013,North,24,67.2,False,,0.0
2024-05-06,BEV-013,STR-013,North,15,42.0,False,,0.0
2024-05-13,BEV-013,STR-013,North,87,216.8,True,Display Feature,0.11
2024-05-20,BEV-013,STR-013,North,13,36.4,False,,0.0
2024-05-27,BEV-013,STR-013,North,29,81.2,False,,0.0
2024-06-03,BEV-013,STR-013,North,27,75.6,False,,0.0
2024-06-10,BEV-013,STR-013,North,24,67.2,False,,0.0
2024-01-01,BEV-014,STR-013,North,36,100.8,False,,0.0
2024-01-08,BEV-014,STR-013,North,43,120.4,False,,0.0
2024-01-15,BEV-014,STR-013,North,33,92.4,False,,0.0
2024-01-22,BEV-014,STR-013,North,16,44.8,False,,0.0
2024-01-29,BEV-014,STR-013,North,24,67.2,False,,0.0
2024-02-05,BEV-014,STR-013,North,19,53.2,False,,0.0
2024-02-12,BEV-014,STR-013,North,146,306.6,True,BOGO,0.25
2024-02-19,BEV-014,STR-013,North,13,36.4,False,,0.0
2024-02-26,BEV-014,STR-013,North,23,64.4,False,,0.0
2024-03-04,BEV-014,STR-013,North,40,112.0,False,,0.0
2024-03-11,BEV-014,STR-013,North,37,103.6,False,,0.0
2024-03-18,BEV-014,STR-013,North,18,50.4,False,,0.0
2024-03-25,BEV-014,STR-013,North,26,72.8,False,,0.0
2024-04-01,BEV-014,STR-013,North,42,83.5,True,Display Feature,0.29
2024-04-08,BEV-014,STR-013,North,20,56.0,False,,0.0
2024-04-15,BEV-014,STR-013,North,37,103.6,False,,0.0
2024-04-22,BEV-014,STR-013,North,22,61.6,False,,0.0
2024-04-29,BEV-014,STR-013,North,56,122.3,True,Bundle,0.22
2024-05-06,BEV-014,STR-013,North,22,61.6,False,,0.0
2024-05-13,BEV-014,STR-013,North,81,197.32,True,Display Feature,0.13
2024-05-20,BEV-014,STR-013,North,20,56.0,False,,0.0
2024-05-27,BEV-014,STR-013,North,87,180.26,True,Bundle,0.26
2024-06-03,BEV-014,STR-013,North,19,53.2,False,,0.0
2024-06-10,BEV-014,STR-013,North,38,106.4,False,,0.0
2024-01-01,BEV-015,STR-013,North,19,41.8,False,,0.0
2024-01-08,BEV-015,STR-013,North,42,92.4,False,,0.0
2024-01-15,BEV-015,STR-013,North,30,66.0,False,,0.0
2024-01-22,BEV-015,STR-013,North,24,52.8,False,,0.0
2024-01-29,BEV-015,STR-013,North,31,68.2,False,,0.0
2024-02-05,BEV-015,STR-013,North,42,92.4,False,,0.0
2024-02-12,BEV-015,STR-013,North,11,24.2,False,,0.0
2024-02-19,BEV-015,STR-013,North,38,83.6,False,,0.0
2024-02-26,BEV-015,STR-013,North,41,78.47,True,Display Feature,0.13
2024-03-04,BEV-015,STR-013,North,101,191.09,True,Display Feature,0.14
2024-03-11,BEV-015,STR-013,North,32,70.4,False,,0.0
2024-03-18,BEV-015,STR-013,North,40,88.0,False,,0.0
2024-03-25,BEV-015,STR-013,North,27,59.4,False,,0.0
2024-04-01,BEV-015,STR-013,North,71,128.08,True,BOGO,0.18
2024-04-08,BEV-015,STR-013,North,19,41.8,False,,0.0
2024-04-15,BEV-015,STR-013,North,91,174.17,True,Display Feature,0.13
2024-04-22,BEV-015,STR-013,North,13,28.6,False,,0.0
2024-04-29,BEV-015,STR-013,North,33,72.6,False,,0.0
2024-05-06,BEV-015,STR-013,North,45,99.0,False,,0.0
2024-05-13,BEV-015,STR-013,North,21,46.2,False,,0.0
2024-05-20,BEV-015,STR-013,North,34,74.8,False,,0.0
2024-05-27,BEV-015,STR-013,North,39,62.63,True,Bundle,0.27
2024-06-03,BEV-015,STR-013,North,48,105.6,False,,0.0
2024-06-10,BEV-015,STR-013,North,18,39.6,False,,0.0
2024-01-01,BEV-001,STR-014,East,18,45.0,False,,0.0
2024-01-08,BEV-001,STR-014,East,29,72.5,False,,0.0
2024-01-15,BEV-001,STR-014,East,30,75.0,False,,0.0
2024-01-22,BEV-001,STR-014,East,38,95.0,False,,0.0
2024-01-29,BEV-001,STR-014,East,32,68.8,True,Price Cut,0.14
2024-02-05,BEV-001,STR-014,East,20,38.5,True,BOGO,0.23
2024-02-12,BEV-001,STR-014,East,24,60.0,False,,0.0
2024-02-19,BEV-001,STR-014,East,40,100.0,False,,0.0
2024-02-26,BEV-001,STR-014,East,28,70.0,False,,0.0
2024-03-04,BEV-001,STR-014,East,81,176.18,True,Bundle,0.13
2024-03-11,BEV-001,STR-014,East,69,143.17,True,BOGO,0.17
2024-03-18,BEV-001,STR-014,East,23,57.5,False,,0.0
2024-03-25,BEV-001,STR-014,East,57,105.45,True,Price Cut,0.26
2024-04-01,BEV-001,STR-014,East,14,35.0,False,,0.0
2024-04-08,BEV-001,STR-014,East,23,57.5,False,,0.0
2024-04-15,BEV-001,STR-014,East,36,90.0,False,,0.0
2024-04-22,BEV-001,STR-014,East,31,77.5,False,,0.0
2024-04-29,BEV-001,STR-014,East,14,35.0,False,,0.0
2024-05-06,BEV-001,STR-014,East,20,50.0,False,,0.0
2024-05-13,BEV-001,STR-014,East,78,157.95,True,Display Feature,0.19
2024-05-20,BEV-001,STR-014,East,25,62.5,False,,0.0
2024-05-27,BEV-001,STR-014,East,43,107.5,False,,0.0
2024-06-03,BEV-001,STR-014,East,36,90.0,False,,0.0
2024-06-10,BEV-001,STR-014,East,31,77.5,False,,0.0
2024-01-01,BEV-002,STR-014,East,57,108.3,True,BOGO,0.24
2024-01-08,BEV-002,STR-014,East,46,115.0,False,,0.0
2024-01-15,BEV-002,STR-014,East,44,110.0,False,,0.0
2024-01-22,BEV-002,STR-014,East,39,97.5,False,,0.0
2024-01-29,BEV-002,STR-014,East,40,100.0,False,,0.0
2024-02-05,BEV-002,STR-014,East,34,85.0,False,,0.0
2024-02-12,BEV-002,STR-014,East,48,120.0,False,,0.0
2024-02-19,BEV-002,STR-014,East,51,96.9,True,Price Cut,0.24
2024-02-26,BEV-002,STR-014,East,45,112.5,False,,0.0
2024-03-04,BEV-002,STR-014,East,27,67.5,False,,0.0
2024-03-11,BEV-002,STR-014,East,20,50.0,False,,0.0
2024-03-18,BEV-002,STR-014,East,21,52.5,False,,0.0
2024-03-25,BEV-002,STR-014,East,26,65.0,False,,0.0
2024-04-01,BEV-002,STR-014,East,49,122.5,False,,0.0
2024-04-08,BEV-002,STR-014,East,33,82.5,False,,0.0
2024-04-15,BEV-002,STR-014,East,117,219.38,True,Bundle,0.25
2024-04-22,BEV-002,STR-014,East,19,47.5,False,,0.0
2024-04-29,BEV-002,STR-014,East,24,48.0,True,Bundle,0.2
2024-05-06,BEV-002,STR-014,East,38,95.0,False,,0.0
2024-05-13,BEV-002,STR-014,East,24,60.0,False,,0.0
2024-05-20,BEV-002,STR-014,East,30,75.0,False,,0.0
2024-05-27,BEV-002,STR-014,East,35,87.5,False,,0.0
2024-06-03,BEV-002,STR-014,East,26,65.0,False,,0.0
2024-06-10,BEV-002,STR-014,East,56,123.2,True,Bundle,0.12
2024-01-01,BEV-003,STR-014,East,43,64.5,False,,0.0
2024-01-08,BEV-003,STR-014,East,42,54.81,True,BOGO,0.13
2024-01-15,BEV-003,STR-014,East,34,51.0,False,,0.0
2024-01-22,BEV-003,STR-014,East,40,60.0,False,,0.0
2024-01-29,BEV-003,STR-014,East,30,45.0,False,,0.0
2024-02-05,BEV-003,STR-014,East,61,76.86,True,Price Cut,0.16
2024-02-12,BEV-003,STR-014,East,35,52.5,False,,0.0
2024-02-19,BEV-003,STR-014,East,84,112.14,True,Price Cut,0.11
2024-02-26,BEV-003,STR-014,East,29,43.5,False,,0.0
2024-03-04,BEV-003,STR-014,East,62,80.91,True,Bundle,0.13
2024-03-11,BEV-003,STR-014,East,65,80.92,True,Price Cut,0.17
2024-03-18,BEV-003,STR-014,East,90,102.6,True,Bundle,0.24
2024-03-25,BEV-003,STR-014,East,34,39.78,True,BOGO,0.22
2024-04-01,BEV-003,STR-014,East,22,33.0,False,,0.0
2024-04-08,BEV-003,STR-014,East,32,48.0,False,,0.0
2024-04-15,BEV-003,STR-014,East,26,39.0,False,,0.0
2024-04-22,BEV-003,STR-014,East,20,30.0,False,,0.0
2024-04-29,BEV-003,STR-014,East,11,16.5,False,,0.0
2024-05-06,BEV-003,STR-014,East,46,69.0,False,,0.0
2024-05-13,BEV-003,STR-014,East,70,92.4,True,Price Cut,0.12
2024-05-20,BEV-003,STR-014,East,70,86.1,True,BOGO,0.18
2024-05-27,BEV-003,STR-014,East,36,54.0,False,,0.0
2024-06-03,BEV-003,STR-014,East,10,15.0,False,,0.0
2024-06-10,BEV-003,STR-014,East,100,115.5,True,Display Feature,0.23
2024-01-01,BEV-004,STR-014,East,13,13.0,False,,0.0
2024-01-08,BEV-004,STR-014,East,38,38.0,False,,0.0
2024-01-15,BEV-004,STR-014,East,36,36.0,False,,0.0
2024-01-22,BEV-004,STR-014,East,10,10.0,False,,0.0
2024-01-29,BEV-004,STR-014,East,10,10.0,False,,0.0
2024-02-05,BEV-004,STR-014,East,81,72.09,True,Price Cut,0.11
2024-02-12,BEV-004,STR-014,East,71,61.77,True,Bundle,0.13
2024-02-19,BEV-004,STR-014,East,23,23.0,False,,0.0
2024-02-26,BEV-004,STR-014,East,42,42.0,False,,0.0
2024-03-04,BEV-004,STR-014,East,25,25.0,False,,0.0
2024-03-11,BEV-004,STR-014,East,15,15.0,False,,0.0
2024-03-18,BEV-004,STR-014,East,32,32.0,False,,0.0
2024-03-25,BEV-004,STR-014,East,48,48.0,False,,0.0
2024-04-01,BEV-004,STR-014,East,26,26.0,False,,0.0
2024-04-08,BEV-004,STR-014,East,75,66.0,True,Bundle,0.12
2024-04-15,BEV-004,STR-014,East,43,43.0,False,,0.0
2024-04-22,BEV-004,STR-014,East,29,24.94,True,Bundle,0.14
2024-04-29,BEV-004,STR-014,East,65,50.05,True,BOGO,0.23
2024-05-06,BEV-004,STR-014,East,18,18.0,False,,0.0
2024-05-13,BEV-004,STR-014,East,46,46.0,False,,0.0
2024-05-20,BEV-004,STR-014,East,29,29.0,False,,0.0
2024-05-27,BEV-004,STR-014,East,39,39.0,False,,0.0
2024-06-03,BEV-004,STR-014,East,26,26.0,False,,0.0
2024-06-10,BEV-004,STR-014,East,12,12.0,False,,0.0
2024-01-01,BEV-005,STR-014,East,23,50.37,True,Bundle,0.27
2024-01-08,BEV-005,STR-014,East,26,78.0,False,,0.0
2024-01-15,BEV-005,STR-014,East,49,147.0,False,,0.0
2024-01-22,BEV-005,STR-014,East,38,114.0,False,,0.0
2024-01-29,BEV-005,STR-014,East,38,114.0,False,,0.0
2024-02-05,BEV-005,STR-014,East,72,174.96,True,Bundle,0.19
2024-02-12,BEV-005,STR-014,East,65,171.6,True,Display Feature,0.12
2024-02-19,BEV-005,STR-014,East,38,94.62,True,BOGO,0.17
2024-02-26,BEV-005,STR-014,East,49,147.0,False,,0.0
2024-03-04,BEV-005,STR-014,East,45,135.0,False,,0.0
2024-03-11,BEV-005,STR-014,East,47,141.0,False,,0.0
2024-03-18,BEV-005,STR-014,East,32,96.0,False,,0.0
2024-03-25,BEV-005,STR-014,East,46,138.0,False,,0.0
2024-04-01,BEV-005,STR-014,East,16,48.0,False,,0.0
2024-04-08,BEV-005,STR-014,East,80,194.4,True,BOGO,0.19
2024-04-15,BEV-005,STR-014,East,27,81.0,False,,0.0
2024-04-22,BEV-005,STR-014,East,48,144.0,False,,0.0
2024-04-29,BEV-005,STR-014,East,14,42.0,False,,0.0
2024-05-06,BEV-005,STR-014,East,22,66.0,False,,0.0
2024-05-13,BEV-005,STR-014,East,60,153.0,True,Bundle,0.15
2024-05-20,BEV-005,STR-014,East,24,72.0,False,,0.0
2024-05-27,BEV-005,STR-014,East,29,87.0,False,,0.0
2024-06-03,BEV-005,STR-014,East,39,117.0,False,,0.0
2024-06-10,BEV-005,STR-014,East,40,120.0,False,,0.0
2024-01-01,BEV-006,STR-014,East,24,72.0,False,,0.0
2024-01-08,BEV-006,STR-014,East,100,261.0,True,Price Cut,0.13
2024-01-15,BEV-006,STR-014,East,15,45.0,False,,0.0
2024-01-22,BEV-006,STR-014,East,10,30.0,False,,0.0
2024-01-29,BEV-006,STR-014,East,41,123.0,False,,0.0
2024-02-05,BEV-006,STR-014,East,33,99.0,False,,0.0
2024-02-12,BEV-006,STR-014,East,70,184.8,True,Price Cut,0.12
2024-02-19,BEV-006,STR-014,East,39,117.0,False,,0.0
2024-02-26,BEV-006,STR-014,East,46,138.0,False,,0.0
2024-03-04,BEV-006,STR-014,East,34,102.0,False,,0.0
2024-03-11,BEV-006,STR-014,East,10,30.0,False,,0.0
2024-03-18,BEV-006,STR-014,East,43,129.0,False,,0.0
2024-03-25,BEV-006,STR-014,East,34,72.42,True,Bundle,0.29
2024-04-01,BEV-006,STR-014,East,18,54.0,False,,0.0
2024-04-08,BEV-006,STR-014,East,29,87.0,False,,0.0
2024-04-15,BEV-006,STR-014,East,43,129.0,False,,0.0
2024-04-22,BEV-006,STR-014,East,24,72.0,False,,0.0
2024-04-29,BEV-006,STR-014,East,56,122.64,True,Price Cut,0.27
2024-05-06,BEV-006,STR-014,East,22,66.0,False,,0.0
2024-05-13,BEV-006,STR-014,East,37,111.0,False,,0.0
2024-05-20,BEV-006,STR-014,East,37,78.81,True,Bundle,0.29
2024-05-27,BEV-006,STR-014,East,38,114.0,False,,0.0
2024-06-03,BEV-006,STR-014,East,21,63.0,False,,0.0
2024-06-10,BEV-006,STR-014,East,46,138.0,False,,0.0
2024-01-01,BEV-007,STR-014,East,30,120.0,False,,0.0
2024-01-08,BEV-007,STR-014,East,27,108.0,False,,0.0
2024-01-15,BEV-007,STR-014,East,74,233.84,True,Bundle,0.21
2024-01-22,BEV-007,STR-014,East,32,128.0,False,,0.0
2024-01-29,BEV-007,STR-014,East,47,188.0,False,,0.0
2024-02-05,BEV-007,STR-014,East,42,147.84,True,Display Feature,0.12
2024-02-12,BEV-007,STR-014,East,23,92.0,False,,0.0
2024-02-19,BEV-007,STR-014,East,33,132.0,False,,0.0
2024-02-26,BEV-007,STR-014,East,26,104.0,False,,0.0
2024-03-04,BEV-007,STR-014,East,22,88.0,False,,0.0
2024-03-11,BEV-007,STR-014,East,14,56.0,False,,0.0
2024-03-18,BEV-007,STR-014,East,40,160.0,False,,0.0
2024-03-25,BEV-007,STR-014,East,31,124.0,False,,0.0
2024-04-01,BEV-007,STR-014,East,126,403.2,True,Price Cut,0.2
2024-04-08,BEV-007,STR-014,East,29,116.0,False,,0.0
2024-04-15,BEV-007,STR-014,East,69,242.88,True,BOGO,0.12
2024-04-22,BEV-007,STR-014,East,56,159.04,True,BOGO,0.29
2024-04-29,BEV-007,STR-014,East,43,127.28,True,BOGO,0.26
2024-05-06,BEV-007,STR-014,East,12,48.0,False,,0.0
2024-05-13,BEV-007,STR-014,East,19,76.0,False,,0.0
2024-05-20,BEV-007,STR-014,East,40,160.0,False,,0.0
2024-05-27,BEV-007,STR-014,East,40,140.8,True,Bundle,0.12
2024-06-03,BEV-007,STR-014,East,115,322.0,True,BOGO,0.3
2024-06-10,BEV-007,STR-014,East,30,120.0,False,,0.0
2024-01-01,BEV-008,STR-014,East,33,132.0,False,,0.0
2024-01-08,BEV-008,STR-014,East,11,44.0,False,,0.0
2024-01-15,BEV-008,STR-014,East,20,80.0,False,,0.0
2024-01-22,BEV-008,STR-014,East,15,60.0,False,,0.0
2024-01-29,BEV-008,STR-014,East,38,152.0,False,,0.0
2024-02-05,BEV-008,STR-014,East,17,68.0,False,,0.0
2024-02-12,BEV-008,STR-014,East,30,120.0,False,,0.0
2024-02-19,BEV-008,STR-014,East,15,60.0,False,,0.0
2024-02-26,BEV-008,STR-014,East,47,157.92,True,Display Feature,0.16
2024-03-04,BEV-008,STR-014,East,14,56.0,False,,0.0
2024-03-11,BEV-008,STR-014,East,86,302.72,True,Price Cut,0.12
2024-03-18,BEV-008,STR-014,East,16,64.0,False,,0.0
2024-03-25,BEV-008,STR-014,East,48,192.0,False,,0.0
2024-04-01,BEV-008,STR-014,East,34,136.0,False,,0.0
2024-04-08,BEV-008,STR-014,East,48,192.0,False,,0.0
2024-04-15,BEV-008,STR-014,East,24,96.0,False,,0.0
2024-04-22,BEV-008,STR-014,East,43,172.0,False,,0.0
2024-04-29,BEV-008,STR-014,East,22,88.0,False,,0.0
2024-05-06,BEV-008,STR-014,East,24,96.0,False,,0.0
2024-05-13,BEV-008,STR-014,East,18,72.0,False,,0.0
2024-05-20,BEV-008,STR-014,East,32,128.0,False,,0.0
2024-05-27,BEV-008,STR-014,East,58,169.36,True,Display Feature,0.27
2024-06-03,BEV-008,STR-014,East,27,108.0,False,,0.0
2024-06-10,BEV-008,STR-014,East,38,152.0,False,,0.0
2024-01-01,BEV-009,STR-014,East,30,77.7,True,Price Cut,0.26
2024-01-08,BEV-009,STR-014,East,40,140.0,False,,0.0
2024-01-15,BEV-009,STR-014,East,10,35.0,False,,0.0
2024-01-22,BEV-009,STR-014,East,36,126.0,False,,0.0
2024-01-29,BEV-009,STR-014,East,21,73.5,False,,0.0
2024-02-05,BEV-009,STR-014,East,32,112.0,False,,0.0
2024-02-12,BEV-009,STR-014,East,73,224.84,True,Bundle,0.12
2024-02-19,BEV-009,STR-014,East,23,80.5,False,,0.0
2024-02-26,BEV-009,STR-014,East,45,157.5,False,,0.0
2024-03-04,BEV-009,STR-014,East,41,143.5,False,,0.0
2024-03-11,BEV-009,STR-014,East,19,66.5,False,,0.0
2024-03-18,BEV-009,STR-014,East,20,70.0,False,,0.0
2024-03-25,BEV-009,STR-014,East,35,122.5,False,,0.0
2024-04-01,BEV-009,STR-014,East,35,122.5,False,,0.0
2024-04-08,BEV-009,STR-014,East,11,38.5,False,,0.0
2024-04-15,BEV-009,STR-014,East,70,176.4,True,Price Cut,0.28
2024-04-22,BEV-009,STR-014,East,27,94.5,False,,0.0
2024-04-29,BEV-009,STR-014,East,42,147.0,False,,0.0
2024-05-06,BEV-009,STR-014,East,31,108.5,False,,0.0
2024-05-13,BEV-009,STR-014,East,44,154.0,False,,0.0
2024-05-20,BEV-009,STR-014,East,33,115.5,False,,0.0
2024-05-27,BEV-009,STR-014,East,18,63.0,False,,0.0
2024-06-03,BEV-009,STR-014,East,26,91.0,False,,0.0
2024-06-10,BEV-009,STR-014,East,33,115.5,False,,0.0
2024-01-01,BEV-010,STR-014,East,30,60.0,False,,0.0
2024-01-08,BEV-010,STR-014,East,18,36.0,False,,0.0
2024-01-15,BEV-010,STR-014,East,44,88.0,False,,0.0
2024-01-22,BEV-010,STR-014,East,14,28.0,False,,0.0
2024-01-29,BEV-010,STR-014,East,26,52.0,False,,0.0
2024-02-05,BEV-010,STR-014,East,98,145.04,True,Price Cut,0.26
2024-02-12,BEV-010,STR-014,East,20,28.8,True,Display Feature,0.28
2024-02-19,BEV-010,STR-014,East,26,41.08,True,Bundle,0.21
