week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2024-04-22,BEV-003,STR-017,69,10,47,32,False
2024-04-29,BEV-003,STR-017,32,73,45,60,False
2024-05-06,BEV-003,STR-017,60,2,62,0,True
2024-05-13,BEV-003,STR-017,0,81,41,40,False
2024-05-20,BEV-003,STR-017,40,57,46,51,False
2024-05-27,BEV-003,STR-017,51,12,41,22,False
2024-06-03,BEV-003,STR-017,22,78,20,80,False
2024-06-10,BEV-003,STR-017,80,5,18,67,False
2024-01-01,BEV-004,STR-017,98,6,49,55,False
2024-01-08,BEV-004,STR-017,55,15,33,37,False
2024-01-15,BEV-004,STR-017,37,92,20,109,False
2024-01-22,BEV-004,STR-017,109,21,12,118,False
2024-01-29,BEV-004,STR-017,118,15,29,104,False
2024-02-05,BEV-004,STR-017,104,19,40,83,False
2024-02-12,BEV-004,STR-017,83,11,44,50,False
2024-02-19,BEV-004,STR-017,50,19,22,47,False
2024-02-26,BEV-004,STR-017,47,80,13,114,False
2024-03-04,BEV-004,STR-017,114,29,25,118,False
2024-03-11,BEV-004,STR-017,118,11,49,80,False
2024-03-18,BEV-004,STR-017,80,7,27,60,False
2024-03-25,BEV-004,STR-017,60,13,37,36,False
2024-04-01,BEV-004,STR-017,36,60,21,75,False
2024-04-08,BEV-004,STR-017,75,20,32,63,False
2024-04-15,BEV-004,STR-017,63,4,35,32,False
2024-04-22,BEV-004,STR-017,32,26,19,39,False
2024-04-29,BEV-004,STR-017,39,96,24,111,False
2024-05-06,BEV-004,STR-017,111,20,35,96,False
2024-05-13,BEV-004,STR-017,96,28,77,47,False
2024-05-20,BEV-004,STR-017,47,96,66,77,False
2024-05-27,BEV-004,STR-017,77,21,11,87,False
2024-06-03,BEV-004,STR-017,87,18,48,57,False
2024-06-10,BEV-004,STR-017,57,10,28,39,False
2024-01-01,BEV-005,STR-017,62,2,46,18,False
2024-01-08,BEV-005,STR-017,18,75,49,44,False
2024-01-15,BEV-005,STR-017,44,51,24,71,False
2024-01-22,BEV-005,STR-017,71,5,10,66,False
2024-01-29,BEV-005,STR-017,66,11,77,0,True
2024-02-05,BEV-005,STR-017,0,24,11,13,False
2024-02-12,BEV-005,STR-017,13,82,73,22,False
2024-02-19,BEV-005,STR-017,22,92,43,71,False
2024-02-26,BEV-005,STR-017,71,26,27,70,False
2024-03-04,BEV-005,STR-017,70,22,14,78,False
2024-03-11,BEV-005,STR-017,78,10,46,42,False
2024-03-18,BEV-005,STR-017,42,76,65,53,False
2024-03-25,BEV-005,STR-017,53,9,33,29,False
2024-04-01,BEV-005,STR-017,29,53,12,70,False
2024-04-08,BEV-005,STR-017,70,14,34,50,False
2024-04-15,BEV-005,STR-017,50,20,70,0,True
2024-04-22,BEV-005,STR-017,0,71,71,0,True
2024-04-29,BEV-005,STR-017,0,60,46,14,False
2024-05-06,BEV-005,STR-017,14,44,58,0,True
2024-05-13,BEV-005,STR-017,0,65,49,16,False
2024-05-20,BEV-005,STR-017,16,38,47,7,False
2024-05-27,BEV-005,STR-017,7,24,14,17,False
2024-06-03,BEV-005,STR-017,17,49,28,38,False
2024-06-10,BEV-005,STR-017,38,90,25,103,False
2024-01-01,BEV-006,STR-017,67,0,40,27,False
2024-01-08,BEV-006,STR-017,27,27,34,20,False
2024-01-15,BEV-006,STR-017,20,26,16,30,False
2024-01-22,BEV-006,STR-017,30,30,60,0,True
2024-01-29,BEV-006,STR-017,0,60,20,40,False
2024-02-05,BEV-006,STR-017,40,87,18,109,False
2024-02-12,BEV-006,STR-017,109,10,119,0,True
2024-02-19,BEV-006,STR-017,0,41,14,27,False
2024-02-26,BEV-006,STR-017,27,63,20,70,False
2024-03-04,BEV-006,STR-017,70,21,22,69,False
2024-03-11,BEV-006,STR-017,69,12,12,69,False
2024-03-18,BEV-006,STR-017,69,10,20,59,False
2024-03-25,BEV-006,STR-017,59,6,30,35,False
2024-04-01,BEV-006,STR-017,35,82,44,73,False
2024-04-08,BEV-006,STR-017,73,12,20,65,False
2024-04-15,BEV-006,STR-017,65,12,18,59,False
2024-04-22,BEV-006,STR-017,59,8,39,28,False
2024-04-29,BEV-006,STR-017,28,33,16,45,False
2024-05-06,BEV-006,STR-017,45,53,15,83,False
2024-05-13,BEV-006,STR-017,83,3,46,40,False
2024-05-20,BEV-006,STR-017,40,27,15,52,False
2024-05-27,BEV-006,STR-017,52,0,13,39,False
2024-06-03,BEV-006,STR-017,39,82,18,103,False
2024-06-10,BEV-006,STR-017,103,17,19,101,False
2024-01-01,BEV-007,STR-017,93,5,32,66,False
2024-01-08,BEV-007,STR-017,66,20,33,53,False
2024-01-15,BEV-007,STR-017,53,14,40,27,False
2024-01-22,BEV-007,STR-017,27,75,39,63,False
2024-01-29,BEV-007,STR-017,63,2,49,16,False
2024-02-05,BEV-007,STR-017,16,25,41,0,True
2024-02-12,BEV-007,STR-017,0,79,25,54,False
2024-02-19,BEV-007,STR-017,54,5,38,21,False
2024-02-26,BEV-007,STR-017,21,27,31,17,False
2024-03-04,BEV-007,STR-017,17,32,49,0,True
2024-03-11,BEV-007,STR-017,0,96,91,5,False
2024-03-18,BEV-007,STR-017,5,30,23,12,False
2024-03-25,BEV-007,STR-017,12,36,31,17,False
2024-04-01,BEV-007,STR-017,17,76,67,26,False
2024-04-08,BEV-007,STR-017,26,30,13,43,False
2024-04-15,BEV-007,STR-017,43,30,19,54,False
2024-04-22,BEV-007,STR-017,54,19,17,56,False
2024-04-29,BEV-007,STR-017,56,0,30,26,False
2024-05-06,BEV-007,STR-017,26,76,39,63,False
2024-05-13,BEV-007,STR-017,63,16,64,15,False
2024-05-20,BEV-007,STR-017,15,89,32,72,False
2024-05-27,BEV-007,STR-017,72,23,16,79,False
2024-06-03,BEV-007,STR-017,79,1,20,60,False
2024-06-10,BEV-007,STR-017,60,25,36,49,False
2024-01-01,BEV-008,STR-017,189,29,66,152,False
2024-01-08,BEV-008,STR-017,152,27,44,135,False
2024-01-15,BEV-008,STR-017,135,11,22,124,False
2024-01-22,BEV-008,STR-017,124,0,11,113,False
2024-01-29,BEV-008,STR-017,113,20,113,20,False
2024-02-05,BEV-008,STR-017,20,57,77,0,True
2024-02-12,BEV-008,STR-017,0,32,32,0,False
2024-02-19,BEV-008,STR-017,0,32,21,11,False
2024-02-26,BEV-008,STR-017,11,33,37,7,False
2024-03-04,BEV-008,STR-017,7,70,43,34,False
2024-03-11,BEV-008,STR-017,34,91,19,106,False
2024-03-18,BEV-008,STR-017,106,25,16,115,False
2024-03-25,BEV-008,STR-017,115,4,39,80,False
2024-04-01,BEV-008,STR-017,80,21,18,83,False
2024-04-08,BEV-008,STR-017,83,12,49,46,False
2024-04-15,BEV-008,STR-017,46,62,25,83,False
2024-04-22,BEV-008,STR-017,83,23,24,82,False
2024-04-29,BEV-008,STR-017,82,0,18,64,False
2024-05-06,BEV-008,STR-017,64,12,29,47,False
2024-05-13,BEV-008,STR-017,47,52,19,80,False
2024-05-20,BEV-008,STR-017,80,18,15,83,False
2024-05-27,BEV-008,STR-017,83,9,27,65,False
2024-06-03,BEV-008,STR-017,65,28,13,80,False
2024-06-10,BEV-008,STR-017,80,12,25,67,False
2024-01-01,BEV-009,STR-017,107,0,45,62,False
2024-01-08,BEV-009,STR-017,62,10,35,37,False
2024-01-15,BEV-009,STR-017,37,94,17,114,False
2024-01-22,BEV-009,STR-017,114,13,62,65,False
2024-01-29,BEV-009,STR-017,65,27,51,41,False
2024-02-05,BEV-009,STR-017,41,58,11,88,False
2024-02-12,BEV-009,STR-017,88,29,28,89,False
2024-02-19,BEV-009,STR-017,89,14,12,91,False
2024-02-26,BEV-009,STR-017,91,28,23,96,False
2024-03-04,BEV-009,STR-017,96,17,16,97,False
2024-03-11,BEV-009,STR-017,97,25,17,105,False
2024-03-18,BEV-009,STR-017,105,8,23,90,False
2024-03-25,BEV-009,STR-017,90,0,14,76,False
2024-04-01,BEV-009,STR-017,76,16,29,63,False
2024-04-08,BEV-009,STR-017,63,5,12,56,False
2024-04-15,BEV-009,STR-017,56,7,20,43,False
2024-04-22,BEV-009,STR-017,43,65,43,65,False
2024-04-29,BEV-009,STR-017,65,10,26,49,False
2024-05-06,BEV-009,STR-017,49,82,40,91,False
2024-05-13,BEV-009,STR-017,91,15,43,63,False
2024-05-20,BEV-009,STR-017,63,28,17,74,False
2024-05-27,BEV-009,STR-017,74,9,34,49,False
2024-06-03,BEV-009,STR-017,49,53,40,62,False
2024-06-10,BEV-009,STR-017,62,8,70,0,True
2024-01-01,BEV-010,STR-017,88,7,14,81,False
2024-01-08,BEV-010,STR-017,81,5,27,59,False
2024-01-15,BEV-010,STR-017,59,20,25,54,False
2024-01-22,BEV-010,STR-017,54,11,13,52,False
2024-01-29,BEV-010,STR-017,52,14,28,38,False
2024-02-05,BEV-010,STR-017,38,70,49,59,False
2024-02-12,BEV-010,STR-017,59,7,26,40,False
2024-02-19,BEV-010,STR-017,40,87,24,103,False
2024-02-26,BEV-010,STR-017,103,25,25,103,False
2024-03-04,BEV-010,STR-017,103,12,32,83,False
2024-03-11,BEV-010,STR-017,83,19,36,66,False
2024-03-18,BEV-010,STR-017,66,6,28,44,False
2024-03-25,BEV-010,STR-017,44,85,23,106,False
2024-04-01,BEV-010,STR-017,106,4,93,17,False
2024-04-08,BEV-010,STR-017,17,82,19,80,False
2024-04-15,BEV-010,STR-017,80,13,34,59,False
2024-04-22,BEV-010,STR-017,59,16,11,64,False
2024-04-29,BEV-010,STR-017,64,12,13,63,False
2024-05-06,BEV-010,STR-017,63,0,46,17,False
2024-05-13,BEV-010,STR-017,17,54,17,54,False
2024-05-20,BEV-010,STR-017,54,21,21,54,False
2024-05-27,BEV-010,STR-017,54,29,26,57,False
2024-06-03,BEV-010,STR-017,57,12,18,51,False
2024-06-10,BEV-010,STR-017,51,29,32,48,False
2024-01-01,BEV-011,STR-017,70,15,16,69,False
2024-01-08,BEV-011,STR-017,69,24,32,61,False
2024-01-15,BEV-011,STR-017,61,26,31,56,False
2024-01-22,BEV-011,STR-017,56,23,48,31,False
2024-01-29,BEV-011,STR-017,31,26,19,38,False
2024-02-05,BEV-011,STR-017,38,35,31,42,False
2024-02-12,BEV-011,STR-017,42,30,23,49,False
2024-02-19,BEV-011,STR-017,49,79,43,85,False
2024-02-26,BEV-011,STR-017,85,11,48,48,False
2024-03-04,BEV-011,STR-017,48,69,25,92,False
2024-03-11,BEV-011,STR-017,92,3,56,39,False
2024-03-18,BEV-011,STR-017,39,35,21,53,False
2024-03-25,BEV-011,STR-017,53,29,45,37,False
2024-04-01,BEV-011,STR-017,37,41,52,26,False
2024-04-08,BEV-011,STR-017,26,68,14,80,False
2024-04-15,BEV-011,STR-017,80,3,16,67,False
2024-04-22,BEV-011,STR-017,67,29,39,57,False
2024-04-29,BEV-011,STR-017,57,26,12,71,False
2024-05-06,BEV-011,STR-017,71,23,12,82,False
2024-05-13,BEV-011,STR-017,82,15,16,81,False
2024-05-20,BEV-011,STR-017,81,21,42,60,False
2024-05-27,BEV-011,STR-017,60,4,25,39,False
2024-06-03,BEV-011,STR-017,39,60,30,69,False
2024-06-10,BEV-011,STR-017,69,16,14,71,False
2024-01-01,BEV-012,STR-017,150,16,37,129,False
2024-01-08,BEV-012,STR-017,129,12,31,110,False
2024-01-15,BEV-012,STR-017,110,9,119,0,True
2024-01-22,BEV-012,STR-017,0,68,25,43,False
2024-01-29,BEV-012,STR-017,43,74,28,89,False
2024-02-05,BEV-012,STR-017,89,16,17,88,False
2024-02-12,BEV-012,STR-017,88,26,37,77,False
2024-02-19,BEV-012,STR-017,77,18,49,46,False
2024-02-26,BEV-012,STR-017,46,93,29,110,False
2024-03-04,BEV-012,STR-017,110,23,42,91,False
2024-03-11,BEV-012,STR-017,91,3,13,81,False
2024-03-18,BEV-012,STR-017,81,14,35,60,False
2024-03-25,BEV-012,STR-017,60,11,47,24,False
2024-04-01,BEV-012,STR-017,24,28,41,11,False
2024-04-08,BEV-012,STR-017,11,49,42,18,False
2024-04-15,BEV-012,STR-017,18,85,62,41,False
2024-04-22,BEV-012,STR-017,41,43,73,11,False
2024-04-29,BEV-012,STR-017,11,20,31,0,True
2024-05-06,BEV-012,STR-017,0,83,49,34,False
2024-05-13,BEV-012,STR-017,34,87,42,79,False
2024-05-20,BEV-012,STR-017,79,25,29,75,False
2024-05-27,BEV-012,STR-017,75,17,16,76,False
2024-06-03,BEV-012,STR-017,76,19,43,52,False
2024-06-10,BEV-012,STR-017,52,19,48,23,False
2024-01-01,BEV-013,STR-017,110,21,33,98,False
2024-01-08,BEV-013,STR-017,98,6,46,58,False
2024-01-15,BEV-013,STR-017,58,3,23,38,False
2024-01-22,BEV-013,STR-017,38,99,19,118,False
2024-01-29,BEV-013,STR-017,118,24,38,104,False
2024-02-05,BEV-013,STR-017,104,1,23,82,False
2024-02-12,BEV-013,STR-017,82,29,12,99,False
2024-02-19,BEV-013,STR-017,99,20,45,74,False
2024-02-26,BEV-013,STR-017,74,27,25,76,False
2024-03-04,BEV-013,STR-017,76,0,24,52,False
2024-03-11,BEV-013,STR-017,52,21,25,48,False
2024-03-18,BEV-013,STR-017,48,88,42,94,False
2024-03-25,BEV-013,STR-017,94,12,48,58,False
2024-04-01,BEV-013,STR-017,58,24,39,43,False
2024-04-08,BEV-013,STR-017,43,82,30,95,False
2024-04-15,BEV-013,STR-017,95,23,15,103,False
2024-04-22,BEV-013,STR-017,103,18,40,81,False
2024-04-29,BEV-013,STR-017,81,13,21,73,False
2024-05-06,BEV-013,STR-017,73,23,21,75,False
2024-05-13,BEV-013,STR-017,75,27,28,74,False
2024-05-20,BEV-013,STR-017,74,4,14,64,False
2024-05-27,BEV-013,STR-017,64,4,12,56,False
2024-06-03,BEV-013,STR-017,56,19,30,45,False
2024-06-10,BEV-013,STR-017,45,27,26,46,False
2024-01-01,BEV-014,STR-017,113,1,37,77,False
2024-01-08,BEV-014,STR-017,77,12,46,43,False
2024-01-15,BEV-014,STR-017,43,40,32,51,False
2024-01-22,BEV-014,STR-017,51,10,39,22,False
2024-01-29,BEV-014,STR-017,22,92,21,93,False
2024-02-05,BEV-014,STR-017,93,23,46,70,False
2024-02-12,BEV-014,STR-017,70,24,42,52,False
2024-02-19,BEV-014,STR-017,52,27,49,30,False
2024-02-26,BEV-014,STR-017,30,57,10,77,False
2024-03-04,BEV-014,STR-017,77,2,47,32,False
2024-03-11,BEV-014,STR-017,32,73,63,42,False
2024-03-18,BEV-014,STR-017,42,41,37,46,False
2024-03-25,BEV-014,STR-017,46,81,22,105,False
2024-04-01,BEV-014,STR-017,105,2,37,70,False
2024-04-08,BEV-014,STR-017,70,24,31,63,False
2024-04-15,BEV-014,STR-017,63,18,42,39,False
2024-04-22,BEV-014,STR-017,39,34,28,45,False
2024-04-29,BEV-014,STR-017,45,43,42,46,False
2024-05-06,BEV-014,STR-017,46,42,20,68,False
2024-05-13,BEV-014,STR-017,68,0,38,30,False
2024-05-20,BEV-014,STR-017,30,25,27,28,False
2024-05-27,BEV-014,STR-017,28,61,10,79,False
2024-06-03,BEV-014,STR-017,79,9,41,47,False
2024-06-10,BEV-014,STR-017,47,88,18,117,False
2024-01-01,BEV-015,STR-017,188,9,28,169,False
2024-01-08,BEV-015,STR-017,169,7,47,129,False
2024-01-15,BEV-015,STR-017,129,0,129,0,True
2024-01-22,BEV-015,STR-017,0,21,21,0,True
2024-01-29,BEV-015,STR-017,0,36,36,0,True
2024-02-05,BEV-015,STR-017,0,54,28,26,False
2024-02-12,BEV-015,STR-017,26,85,48,63,False
2024-02-19,BEV-015,STR-017,63,10,29,44,False
2024-02-26,BEV-015,STR-017,44,40,45,39,False
2024-03-04,BEV-015,STR-017,39,27,66,0,True
2024-03-11,BEV-015,STR-017,0,86,25,61,False
2024-03-18,BEV-015,STR-017,61,0,11,50,False
2024-03-25,BEV-015,STR-017,50,18,68,0,True
2024-04-01,BEV-015,STR-017,0,37,14,23,False
2024-04-08,BEV-015,STR-017,23,64,41,46,False
2024-04-15,BEV-015,STR-017,46,68,18,96,False
2024-04-22,BEV-015,STR-017,96,3,16,83,False
2024-04-29,BEV-015,STR-017,83,11,41,53,False
2024-05-06,BEV-015,STR-017,53,13,37,29,False
2024-05-13,BEV-015,STR-017,29,37,43,23,False
2024-05-20,BEV-015,STR-017,23,60,83,0,True
2024-05-27,BEV-015,STR-017,0,37,17,20,False
2024-06-03,BEV-015,STR-017,20,89,45,64,False
2024-06-10,BEV-015,STR-017,64,17,49,32,False
2024-01-01,BEV-001,STR-018,105,21,15,111,False
2024-01-08,BEV-001,STR-018,111,28,30,109,False
2024-01-15,BEV-001,STR-018,109,11,63,57,False
2024-01-22,BEV-001,STR-018,57,21,16,62,False
2024-01-29,BEV-001,STR-018,62,12,48,26,False
2024-02-05,BEV-001,STR-018,26,42,68,0,True
2024-02-12,BEV-001,STR-018,0,48,12,36,False
2024-02-19,BEV-001,STR-018,36,55,91,0,False
2024-02-26,BEV-001,STR-018,0,57,20,37,False
2024-03-04,BEV-001,STR-018,37,86,70,53,False
2024-03-11,BEV-001,STR-018,53,21,43,31,False
2024-03-18,BEV-001,STR-018,31,88,38,81,False
2024-03-25,BEV-001,STR-018,81,29,18,92,False
2024-04-01,BEV-001,STR-018,92,5,33,64,False
2024-04-08,BEV-001,STR-018,64,16,80,0,True
2024-04-15,BEV-001,STR-018,0,52,44,8,False
2024-04-22,BEV-001,STR-018,8,27,35,0,True
2024-04-29,BEV-001,STR-018,0,27,27,0,True
2024-05-06,BEV-001,STR-018,0,96,16,80,False
2024-05-13,BEV-001,STR-018,80,10,41,49,False
2024-05-20,BEV-001,STR-018,49,21,20,50,False
2024-05-27,BEV-001,STR-018,50,13,26,37,False
2024-06-03,BEV-001,STR-018,37,27,36,28,False
2024-06-10,BEV-001,STR-018,28,31,14,45,False
2024-01-01,BEV-002,STR-018,195,5,46,154,False
2024-01-08,BEV-002,STR-018,154,18,35,137,False
2024-01-15,BEV-002,STR-018,137,0,23,114,False
2024-01-22,BEV-002,STR-018,114,20,38,96,False
2024-01-29,BEV-002,STR-018,96,29,40,85,False
2024-02-05,BEV-002,STR-018,85,15,22,78,False
2024-02-12,BEV-002,STR-018,78,2,27,53,False
2024-02-19,BEV-002,STR-018,53,18,71,0,True
2024-02-26,BEV-002,STR-018,0,57,57,0,True
2024-03-04,BEV-002,STR-018,0,55,40,15,False
2024-03-11,BEV-002,STR-018,15,82,48,49,False
2024-03-18,BEV-002,STR-018,49,78,25,102,False
2024-03-25,BEV-002,STR-018,102,3,32,73,False
2024-04-01,BEV-002,STR-018,73,12,34,51,False
2024-04-08,BEV-002,STR-018,51,11,16,46,False
2024-04-15,BEV-002,STR-018,46,85,26,105,False
2024-04-22,BEV-002,STR-018,105,6,70,41,False
2024-04-29,BEV-002,STR-018,41,40,12,69,False
2024-05-06,BEV-002,STR-018,69,10,70,9,False
2024-05-13,BEV-002,STR-018,9,22,31,0,True
2024-05-20,BEV-002,STR-018,0,91,45,46,False
2024-05-27,BEV-002,STR-018,46,69,13,102,False
2024-06-03,BEV-002,STR-018,102,28,40,90,False
2024-06-10,BEV-002,STR-018,90,8,22,76,False
2024-01-01,BEV-003,STR-018,122,24,12,134,False
2024-01-08,BEV-003,STR-018,134,10,115,29,False
2024-01-15,BEV-003,STR-018,29,45,20,54,False
2024-01-22,BEV-003,STR-018,54,23,25,52,False
2024-01-29,BEV-003,STR-018,52,3,40,15,False
2024-02-05,BEV-003,STR-018,15,63,29,49,False
2024-02-12,BEV-003,STR-018,49,28,24,53,False
2024-02-19,BEV-003,STR-018,53,11,33,31,False
2024-02-26,BEV-003,STR-018,31,35,57,9,False
2024-03-04,BEV-003,STR-018,9,54,28,35,False
2024-03-11,BEV-003,STR-018,35,27,29,33,False
2024-03-18,BEV-003,STR-018,33,89,22,100,False
2024-03-25,BEV-003,STR-018,100,20,14,106,False
2024-04-01,BEV-003,STR-018,106,5,43,68,False
2024-04-08,BEV-003,STR-018,68,14,24,58,False
2024-04-15,BEV-003,STR-018,58,19,35,42,False
2024-04-22,BEV-003,STR-018,42,71,26,87,False
2024-04-29,BEV-003,STR-018,87,20,107,0,True
2024-05-06,BEV-003,STR-018,0,72,72,0,True
2024-05-13,BEV-003,STR-018,0,34,34,0,True
2024-05-20,BEV-003,STR-018,0,45,45,0,True
2024-05-27,BEV-003,STR-018,0,81,14,67,False
2024-06-03,BEV-003,STR-018,67,9,14,62,False
2024-06-10,BEV-003,STR-018,62,11,34,39,False
2024-01-01,BEV-004,STR-018,63,29,37,55,False
2024-01-08,BEV-004,STR-018,55,2,57,0,True
2024-01-15,BEV-004,STR-018,0,73,20,53,False
2024-01-22,BEV-004,STR-018,53,5,33,25,False
2024-01-29,BEV-004,STR-018,25,74,40,59,False
2024-02-05,BEV-004,STR-018,59,25,84,0,True
2024-02-12,BEV-004,STR-018,0,62,38,24,False
2024-02-19,BEV-004,STR-018,24,40,10,54,False
2024-02-26,BEV-004,STR-018,54,24,32,46,False
2024-03-04,BEV-004,STR-018,46,40,10,76,False
2024-03-11,BEV-004,STR-018,76,0,13,63,False
2024-03-18,BEV-004,STR-018,63,19,24,58,False
2024-03-25,BEV-004,STR-018,58,28,14,72,False
2024-04-01,BEV-004,STR-018,72,24,36,60,False
2024-04-08,BEV-004,STR-018,60,24,45,39,False
2024-04-15,BEV-004,STR-018,39,39,14,64,False
2024-04-22,BEV-004,STR-018,64,15,79,0,True
2024-04-29,BEV-004,STR-018,0,21,21,0,True
2024-05-06,BEV-004,STR-018,0,35,35,0,True
2024-05-13,BEV-004,STR-018,0,23,23,0,True
2024-05-20,BEV-004,STR-018,0,52,34,18,False
2024-05-27,BEV-004,STR-018,18,44,20,42,False
2024-06-03,BEV-004,STR-018,42,29,45,26,False
2024-06-10,BEV-004,STR-018,26,37,63,0,True
2024-01-01,BEV-005,STR-018,183,24,131,76,False
2024-01-08,BEV-005,STR-018,76,24,43,57,False
2024-01-15,BEV-005,STR-018,57,22,42,37,False
2024-01-22,BEV-005,STR-018,37,28,11,54,False
2024-01-29,BEV-005,STR-018,54,23,77,0,True
2024-02-05,BEV-005,STR-018,0,45,45,0,True
2024-02-12,BEV-005,STR-018,0,87,32,55,False
2024-02-19,BEV-005,STR-018,55,20,46,29,False
2024-02-26,BEV-005,STR-018,29,90,48,71,False
2024-03-04,BEV-005,STR-018,71,1,28,44,False
2024-03-11,BEV-005,STR-018,44,32,47,29,False
2024-03-18,BEV-005,STR-018,29,49,74,4,False
2024-03-25,BEV-005,STR-018,4,42,42,4,False
2024-04-01,BEV-005,STR-018,4,42,24,22,False
2024-04-08,BEV-005,STR-018,22,91,22,91,False
2024-04-15,BEV-005,STR-018,91,1,26,66,False
2024-04-22,BEV-005,STR-018,66,13,14,65,False
2024-04-29,BEV-005,STR-018,65,28,49,44,False
2024-05-06,BEV-005,STR-018,44,67,49,62,False
2024-05-13,BEV-005,STR-018,62,15,24,53,False
2024-05-20,BEV-005,STR-018,53,18,19,52,False
2024-05-27,BEV-005,STR-018,52,3,12,43,False
2024-06-03,BEV-005,STR-018,43,47,42,48,False
2024-06-10,BEV-005,STR-018,48,28,25,51,False
2024-01-01,BEV-006,STR-018,183,28,36,175,False
2024-01-08,BEV-006,STR-018,175,15,49,141,False
2024-01-15,BEV-006,STR-018,141,16,42,115,False
2024-01-22,BEV-006,STR-018,115,9,49,75,False
2024-01-29,BEV-006,STR-018,75,26,22,79,False
2024-02-05,BEV-006,STR-018,79,8,41,46,False
2024-02-12,BEV-006,STR-018,46,46,31,61,False
2024-02-19,BEV-006,STR-018,61,1,42,20,False
2024-02-26,BEV-006,STR-018,20,52,19,53,False
2024-03-04,BEV-006,STR-018,53,25,24,54,False
2024-03-11,BEV-006,STR-018,54,26,80,0,True
2024-03-18,BEV-006,STR-018,0,20,16,4,False
2024-03-25,BEV-006,STR-018,4,49,53,0,True
2024-04-01,BEV-006,STR-018,0,22,22,0,True
2024-04-08,BEV-006,STR-018,0,25,25,0,True
2024-04-15,BEV-006,STR-018,0,69,27,42,False
2024-04-22,BEV-006,STR-018,42,31,48,25,False
2024-04-29,BEV-006,STR-018,25,63,21,67,False
2024-05-06,BEV-006,STR-018,67,17,84,0,False
2024-05-13,BEV-006,STR-018,0,68,26,42,False
2024-05-20,BEV-006,STR-018,42,96,32,106,False
2024-05-27,BEV-006,STR-018,106,16,17,105,False
2024-06-03,BEV-006,STR-018,105,18,37,86,False
2024-06-10,BEV-006,STR-018,86,13,23,76,False
2024-01-01,BEV-007,STR-018,133,21,43,111,False
2024-01-08,BEV-007,STR-018,111,9,12,108,False
2024-01-15,BEV-007,STR-018,108,23,112,19,False
2024-01-22,BEV-007,STR-018,19,77,26,70,False
2024-01-29,BEV-007,STR-018,70,6,15,61,False
2024-02-05,BEV-007,STR-018,61,7,18,50,False
2024-02-12,BEV-007,STR-018,50,19,28,41,False
2024-02-19,BEV-007,STR-018,41,63,24,80,False
2024-02-26,BEV-007,STR-018,80,15,22,73,False
2024-03-04,BEV-007,STR-018,73,17,40,50,False
2024-03-11,BEV-007,STR-018,50,22,25,47,False
2024-03-18,BEV-007,STR-018,47,57,19,85,False
2024-03-25,BEV-007,STR-018,85,21,19,87,False
2024-04-01,BEV-007,STR-018,87,27,41,73,False
2024-04-08,BEV-007,STR-018,73,8,22,59,False
2024-04-15,BEV-007,STR-018,59,24,49,34,False
2024-04-22,BEV-007,STR-018,34,27,11,50,False
2024-04-29,BEV-007,STR-018,50,27,18,59,False
2024-05-06,BEV-007,STR-018,59,18,26,51,False
2024-05-13,BEV-007,STR-018,51,8,22,37,False
2024-05-20,BEV-007,STR-018,37,64,17,84,False
2024-05-27,BEV-007,STR-018,84,16,100,0,True
2024-06-03,BEV-007,STR-018,0,86,28,58,False
2024-06-10,BEV-007,STR-018,58,16,19,55,False
2024-01-01,BEV-008,STR-018,142,16,21,137,False
2024-01-08,BEV-008,STR-018,137,8,20,125,False
2024-01-15,BEV-008,STR-018,125,24,33,116,False
2024-01-22,BEV-008,STR-018,116,11,18,109,False
2024-01-29,BEV-008,STR-018,109,27,47,89,False
2024-02-05,BEV-008,STR-018,89,14,68,35,False
2024-02-12,BEV-008,STR-018,35,79,18,96,False
2024-02-19,BEV-008,STR-018,96,13,27,82,False
2024-02-26,BEV-008,STR-018,82,20,45,57,False
2024-03-04,BEV-008,STR-018,57,18,24,51,False
2024-03-11,BEV-008,STR-018,51,14,15,50,False
2024-03-18,BEV-008,STR-018,50,19,18,51,False
2024-03-25,BEV-008,STR-018,51,21,25,47,False
2024-04-01,BEV-008,STR-018,47,83,41,89,False
2024-04-08,BEV-008,STR-018,89,9,31,67,False
2024-04-15,BEV-008,STR-018,67,27,29,65,False
2024-04-22,BEV-008,STR-018,65,28,10,83,False
2024-04-29,BEV-008,STR-018,83,1,31,53,False
2024-05-06,BEV-008,STR-018,53,22,15,60,False
2024-05-13,BEV-008,STR-018,60,14,28,46,False
2024-05-20,BEV-008,STR-018,46,79,19,106,False
2024-05-27,BEV-008,STR-018,106,16,38,84,False
2024-06-03,BEV-008,STR-018,84,11,16,79,False
2024-06-10,BEV-008,STR-018,79,1,15,65,False
2024-01-01,BEV-009,STR-018,56,13,37,32,False
2024-01-08,BEV-009,STR-018,32,44,22,54,False
2024-01-15,BEV-009,STR-018,54,28,23,59,False
2024-01-22,BEV-009,STR-018,59,14,32,41,False
2024-01-29,BEV-009,STR-018,41,32,12,61,False
2024-02-05,BEV-009,STR-018,61,11,30,42,False
2024-02-12,BEV-009,STR-018,42,47,18,71,False
2024-02-19,BEV-009,STR-018,71,17,36,52,False
2024-02-26,BEV-009,STR-018,52,0,15,37,False
2024-03-04,BEV-009,STR-018,37,96,34,99,False
